,cover_image_url,issue_month,issue_year
296,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1984_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1984
297,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1984_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1984
298,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1984_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1984
299,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1984_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1984
300,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1985
301,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1985
302,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1985
303,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1985
304,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1985
305,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1985
306,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1985
307,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1985
308,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1985
309,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1985
310,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1985
311,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1985_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1985
312,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1986
313,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1986
314,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1986
315,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1986
316,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1986
317,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1986
318,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1986
319,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1986
320,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1986
321,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1986
322,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1986
323,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1986_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1986
324,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1987
325,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1987
326,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1987
327,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1987
328,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1987
329,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1987
330,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1987
331,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1987
332,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1987
333,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1987
334,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1987
335,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1987_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1987
336,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1988
337,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1988
338,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1988
339,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1988
340,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1988
341,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1988
342,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1988
343,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1988
344,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1988
345,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1988
346,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1988
347,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1988_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1988
348,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1989
349,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1989
350,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1989
351,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1989
352,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1989
353,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1989
354,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1989
355,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1989
356,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1989
357,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1989
358,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1989
359,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1989_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1989
360,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1990
361,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1990
362,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1990
363,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1990
364,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1990
365,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1990
366,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1990
367,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1990
368,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1990
369,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1990
370,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1990
371,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1990_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1990
372,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1991
373,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1991
374,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1991
375,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1991
376,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1991
377,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1991
378,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1991
379,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1991
380,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1991
381,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1991
382,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1991
383,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1991_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1991
384,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1992
385,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1992
386,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1992
387,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1992
388,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1992
389,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1992
390,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1992
391,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1992
392,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1992
393,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1992
394,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1992
395,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1992_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1992
396,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1993
397,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1993
398,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1993
399,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1993
400,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1993
401,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1993
402,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1993
403,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1993
404,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1993
405,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1993
406,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1993
407,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1993_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1993
408,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1994
409,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1994
410,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1994
411,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1994
412,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1994
413,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1994
414,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1994
415,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1994
416,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1994
417,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1994
418,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1994
419,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1994_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1994
420,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1995
421,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1995
422,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1995
423,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1995
424,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1995
425,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1995
426,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1995
427,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1995
428,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1995
429,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1995
430,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1995
431,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1995_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1995
432,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_01/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,01,1996
433,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_02/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,02,1996
434,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_03/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,03,1996
435,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_04/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,04,1996
436,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_05/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,05,1996
437,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_06/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,06,1996
438,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_07/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,07,1996
439,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_08/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,08,1996
440,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_09/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,09,1996
441,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_10/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,10,1996
442,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_11/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,11,1996
443,https://archive.nationalgeographic.com/rvimageserver/National%20Geographic%20Society/National%20Geographic/NGM_1996_12/page0000001.jpg?type=1&amp;width=824&amp;quality=70&amp;v=v1,12,1996
